statefips,countyfips,countyfips2,year,month,number_schools,share_all_closed_50,share_all_closed_25,share_all_closed_75,share_elem_closed_50,share_elem_closed_25,share_elem_closed_75,share_middlehigh_closed_50,share_middlehigh_closed_25,share_middlehigh_closed_75,mean_all_change,mean_elem_change,mean_middlehigh_change,total_students,fips,county_name,state_abb,month_names,capita_covid,all_cases,per_pop,share_pop
41,59,59,2020,8,34,62.07,75.86,24.14,55.56,66.67,5.56,64.71,82.35,35.29,-51.49,-47.8,-52.76,13311,41059,Umatilla,OR,August,713.28,556,140,1 in 140
41,61,61,2020,8,14,14.29,78.57,0,11.11,77.78,0,12.5,75,0,-34.77,-28.19,-39.27,4038,41061,Union,OR,August,115.52,31,866,1 in 866
41,63,63,2020,8,6,16.67,66.67,0,25,75,0,0,75,0,-19.15,-28.35,-19.74,900,41063,Wallowa,OR,August,,,,
41,65,65,2020,8,11,9.09,54.55,0,0,66.67,0,14.29,42.86,0,-9.51,1.52,-15.22,3532,41065,Wasco,OR,August,149.91,40,667,1 in 667
41,67,67,2020,8,125,54.26,74.47,13.83,46.88,71.88,6.25,62.16,78.38,24.32,-40.7,-36.94,-44.96,86767,41067,Washington,OR,August,162.07,975,617,1 in 617
41,69,69,2020,8,3,0,0,0,0,0,0,0,0,0,57.78,57.78,57.78,532,41069,Wheeler,OR,August,,,,
41,71,71,2020,8,35,54.29,77.14,20,47.37,73.68,5.26,52.63,68.42,31.58,-47.39,-37.16,-46.17,16834,41071,Yamhill,OR,August,235.29,252,425,1 in 425
53,1,1,2020,8,14,53.85,61.54,0,42.86,57.14,0,57.14,57.14,0,-35.89,-29.82,-29.69,5010,53001,Adams,WA,August,,,,
53,3,3,2020,8,11,12.5,62.5,0,0,25,0,20,80,0,-17.24,6.15,-21.54,3487,53003,Asotin,WA,August,132.85,30,753,1 in 753
53,5,5,2020,8,54,46.15,71.15,7.69,46.67,66.67,3.33,47.83,78.26,17.39,-31.15,-23.32,-44.5,34726,53005,Benton,WA,August,289.64,592,345,1 in 345
53,7,7,2020,8,35,32.26,58.06,3.23,14.29,64.29,0,44.44,55.56,5.56,-33.43,-31.36,-35.96,13911,53007,Chelan,WA,August,738.34,570,135,1 in 135
53,9,9,2020,8,24,22.73,50,4.55,20,46.67,6.67,20,53.33,0,-13.82,-11.04,-16.61,10183,53009,Clallam,WA,August,125.43,97,797,1 in 797
53,11,11,2020,8,117,50,87.5,15,34.04,80.85,6.38,70,97.5,27.5,-47.54,-37.88,-61.19,75529,53011,Clark,WA,August,166.11,811,602,1 in 602
53,13,13,2020,8,4,0,50,0,0,50,0,0,33.33,0,-26.37,-30.78,-19.4,447,53013,Columbia,WA,August,,,,
53,15,15,2020,8,40,51.28,84.62,7.69,30.43,82.61,4.35,65,90,10,-42.89,-34.65,-50.71,17180,53015,Cowlitz,WA,August,85,94,1177,1 in 1177
53,17,17,2020,8,20,30,70,5,25,58.33,0,41.67,83.33,8.33,-33.71,-22.1,-40.74,8754,53017,Douglas,WA,August,762.16,331,131,1 in 131
53,19,19,2020,8,4,33.33,66.67,33.33,33.33,66.67,33.33,0,50,0,-43.84,-43.84,-16.67,291,53019,Ferry,WA,August,,,,
53,21,21,2020,8,28,29.63,70.37,3.7,23.81,66.67,4.76,42.86,71.43,0,-30.01,-28.66,-28.19,17164,53021,Franklin,WA,August,614.35,585,163,1 in 163
53,23,23,2020,8,2,0,50,0,0,0,0,0,100,0,-16.45,-5,-27.91,331,53023,Garfield,WA,August,,,,
53,25,25,2020,8,48,43.18,61.36,13.64,30.43,56.52,8.7,57.14,66.67,19.05,-33.92,-24.39,-44.37,19899,53025,Grant,WA,August,1060.03,1036,94,1 in 94
53,27,27,2020,8,39,46.88,71.88,21.88,31.58,63.16,15.79,58.82,70.59,23.53,-34.51,-23.12,-37.58,10665,53027,Grays Harbor,WA,August,257.12,193,389,1 in 389
53,29,29,2020,8,23,57.14,76.19,9.52,41.67,75,16.67,72.73,81.82,0,-38.23,-35.01,-45.82,10420,53029,Island,WA,August,23.49,20,4257,1 in 4257
53,31,31,2020,8,12,66.67,77.78,22.22,66.67,66.67,16.67,62.5,75,25,-53.51,-49.31,-53.13,2611,53031,Jefferson,WA,August,,,,
53,33,33,2020,8,430,44.08,74.66,12.67,32.37,71.37,5.39,62.5,79.17,23.61,-38.87,-32.31,-47.72,268347,53033,King,WA,August,172.99,3897,578,1 in 578
53,35,35,2020,8,69,44.44,77.78,12.96,33.33,73.33,3.33,62.5,87.5,25,-39.96,-31.85,-51.64,35719,53035,Kitsap,WA,August,121.56,330,823,1 in 823
53,37,37,2020,8,17,47.06,82.35,11.76,50,80,10,50,90,10,-41.29,-39.09,-45.96,5180,53037,Kittitas,WA,August,118.91,57,841,1 in 841
53,39,39,2020,8,19,36.84,63.16,15.79,27.27,63.64,9.09,33.33,58.33,16.67,-24.89,-14.79,-29.83,3056,53039,Klickitat,WA,August,,,,
53,41,41,2020,8,40,38.46,64.1,2.56,30,55,0,45.45,77.27,4.55,-29.43,-20.82,-39.65,12011,53041,Lewis,WA,August,210.64,170,475,1 in 475
53,43,43,2020,8,15,20,46.67,6.67,14.29,57.14,0,22.22,44.44,11.11,-8.26,-4.01,-13.75,2027,53043,Lincoln,WA,August,,,,
53,45,45,2020,8,21,42.11,68.42,15.79,16.67,50,0,53.85,84.62,23.08,-30.65,-8.43,-43.44,8226,53045,Mason,WA,August,206.69,138,484,1 in 484
53,47,47,2020,8,30,35.71,64.29,7.14,45.45,72.73,0,31.58,57.89,10.53,-10.05,-10.65,-7.07,7834,53047,Okanogan,WA,August,613.12,259,163,1 in 163
53,49,49,2020,8,18,33.33,66.67,6.67,14.29,71.43,0,45.45,54.55,9.09,-14.81,-10.23,-7.62,2612,53049,Pacific,WA,August,,,,
53,51,51,2020,8,8,50,62.5,0,33.33,33.33,0,60,80,0,-22.06,-15.82,-25.81,1896,53051,Pend Oreille,WA,August,,,,
53,53,53,2020,8,228,42.04,67.52,10.83,31.37,58.82,0.98,56.45,80.65,27.42,-30.53,-21.26,-44.71,127916,53053,Pierce,WA,August,180.78,1636,553,1 in 553
53,55,55,2020,8,13,15.38,61.54,7.69,25,75,12.5,0,50,0,-16.59,-26.62,-4.27,1910,53055,San Juan,WA,August,,,,
53,57,57,2020,8,42,25,68.75,12.5,20,60,5,31.25,75,18.75,-32.99,-34.61,-28.37,18707,53057,Skagit,WA,August,158.66,205,630,1 in 630
53,59,59,2020,8,9,66.67,77.78,22.22,57.14,71.43,14.29,40,60,20,-53.28,-49.17,-37.39,1513,53059,Skamania,WA,August,,,,
53,61,61,2020,8,194,43.04,72.78,18.99,34.04,68.09,13.83,56.58,81.58,26.32,-35.45,-30.11,-44.8,112924,53061,Snohomish,WA,August,134.29,1104,745,1 in 745
53,63,63,2020,8,152,40.56,67.83,7.69,29.07,62.79,3.49,52.24,71.64,11.94,-31.04,-25.78,-32.24,74295,53063,Spokane,WA,August,247.32,1293,404,1 in 404
53,65,65,2020,8,39,29.73,62.16,2.7,27.78,72.22,0,37.04,59.26,3.7,-23.39,-28.25,-22.08,7195,53065,Stevens,WA,August,67.8,31,1475,1 in 1475
53,67,67,2020,8,74,55.07,81.16,17.39,29.73,70.27,0,81.82,90.91,36.36,-46.31,-31.95,-60.93,40211,53067,Thurston,WA,August,109.11,317,917,1 in 917
53,69,69,2020,8,2,0,50,0,0,100,0,0,50,0,12.24,-46.94,12.24,464,53069,Wahkiakum,WA,August,,,,
53,71,71,2020,8,27,37.5,75,16.67,15.38,61.54,0,58.33,83.33,33.33,-37.88,-23.27,-43.6,8881,53071,Walla Walla,WA,August,498.68,303,201,1 in 201
53,73,73,2020,8,60,50.88,78.95,10.53,48.57,77.14,8.57,57.69,80.77,11.54,-42.44,-40.62,-42.79,25740,53073,Whatcom,WA,August,77.65,178,1288,1 in 1288
53,75,75,2020,8,24,25,45,10,18.18,45.45,18.18,30.77,46.15,7.69,-6.8,-22.21,-1.55,4849,53075,Whitman,WA,August,1147.61,575,87,1 in 87
53,77,77,2020,8,99,52.13,90.43,12.77,46.15,86.54,7.69,58,96,20,-49.51,-44.26,-55.76,54933,53077,Yakima,WA,August,386.25,969,259,1 in 259
6,1,1,2020,9,306,79.37,90.21,41.26,78.02,91.21,29.12,78.33,88.33,60,-60.26,-58.89,-60.76,192929,06001,Alameda,CA,September,155.92,2606,641,1 in 641
6,3,3,2020,9,1,0,0,0,0,0,0,0,0,0,-22.22,-22.22,-22.22,86,06003,Alpine,CA,September,,,,
6,5,5,2020,9,15,54.55,81.82,54.55,28.57,71.43,28.57,71.43,71.43,71.43,-54.47,-36.79,-54.33,4143,06005,Amador,CA,September,62.89,25,1590,1 in 1590
6,7,7,2020,9,76,68.85,81.97,27.87,50,71.88,6.25,69.7,75.76,39.39,-51.57,-35.35,-52.11,30652,06007,Butte,CA,September,250.02,548,400,1 in 400
6,9,9,2020,9,20,64.29,78.57,42.86,55.56,66.67,22.22,83.33,100,83.33,-42.57,-24.23,-79.08,4554,06009,Calaveras,CA,September,93.67,43,1068,1 in 1068
6,11,11,2020,9,20,55,75,30,41.67,58.33,8.33,72.73,90.91,54.55,-51.61,-35.43,-69.53,5202,06011,Colusa,CA,September,273.82,59,365,1 in 365
6,13,13,2020,9,238,84.62,94.57,41.63,80.71,93.57,25,88.78,95.92,64.29,-67.03,-61.39,-74.98,165888,06013,Contra Costa,CA,September,226.26,2610,442,1 in 442
6,15,15,2020,9,13,50,91.67,25,25,87.5,12.5,62.5,87.5,37.5,-55.99,-43.96,-61.94,4589,06015,Del Norte,CA,September,71.91,20,1391,1 in 1391
6,17,17,2020,9,56,54.55,84.09,25,37.93,82.76,17.24,70,85,35,-47.38,-39.62,-52.56,24527,06017,El Dorado,CA,September,110.45,213,905,1 in 905
6,19,19,2020,9,309,80.7,91.58,34.39,77.89,90.53,25.26,79.39,92.37,43.51,-61.52,-58.51,-62.19,195002,06019,Fresno,CA,September,300.97,3007,332,1 in 332
6,21,21,2020,9,21,75,90,45,66.67,88.89,22.22,80,93.33,53.33,-63.72,-53.57,-68.47,5847,06021,Glenn,CA,September,450.82,128,222,1 in 222
6,23,23,2020,9,73,62.5,75,26.79,65.52,72.41,17.24,60.53,73.68,34.21,-45.18,-42.26,-45.81,15081,06023,Humboldt,CA,September,62.7,85,1595,1 in 1595
6,25,25,2020,9,59,80.7,92.98,47.37,75.68,89.19,32.43,78.79,93.94,60.61,-66.54,-58.75,-68.55,36816,06025,Imperial,CA,September,372.49,675,268,1 in 268
6,27,27,2020,9,22,60,66.67,33.33,42.86,42.86,28.57,61.54,69.23,30.77,-32.09,-8.57,-36.61,2879,06027,Inyo,CA,September,,,,
6,29,29,2020,9,242,77.46,88.26,43.19,70.9,84.33,31.34,87.23,93.62,60.64,-59.41,-51.18,-70.45,172576,06029,Kern,CA,September,246.83,2222,405,1 in 405
6,31,31,2020,9,61,63.79,79.31,17.24,57.58,78.79,0,76.32,78.95,26.32,-45.45,-36.67,-52.22,27092,06031,Kings,CA,September,1048.78,1604,95,1 in 95
6,33,33,2020,9,30,66.67,81.48,33.33,66.67,80,26.67,65.22,82.61,34.78,-53.56,-55.44,-53.24,8052,06033,Lake,CA,September,343.24,221,291,1 in 291
6,35,35,2020,9,21,20,66.67,0,14.29,71.43,0,10,50,0,-13.9,-24.4,-0.51,3831,06035,Lassen,CA,September,85.04,26,1176,1 in 1176
6,37,37,2020,9,1823,83.36,94.01,39.51,81.1,93.73,27.03,87.76,94.33,58.81,-65.14,-61.09,-71.4,1337752,06037,Los Angeles,CA,September,278.17,27926,359,1 in 359
6,39,39,2020,9,71,77.97,91.53,37.29,78.12,93.75,31.25,76.92,89.74,38.46,-62.08,-63.51,-61.03,31576,06039,Madera,CA,September,436.03,686,229,1 in 229
6,41,41,2020,9,71,76.27,86.44,32.2,78.79,93.94,15.15,75.86,79.31,51.72,-55.22,-57.65,-54.36,33606,06041,Marin,CA,September,203.23,526,492,1 in 492
6,43,43,2020,9,10,66.67,83.33,16.67,66.67,100,0,66.67,83.33,16.67,-56.49,-55.7,-56.49,2212,06043,Mariposa,CA,September,,,,
6,45,45,2020,9,53,65.31,79.59,34.69,47.62,71.43,9.52,70.27,81.08,43.24,-54.17,-39.05,-56.94,13950,06045,Mendocino,CA,September,289.34,251,346,1 in 346
6,47,47,2020,9,106,82.61,91.3,39.13,82.35,94.12,19.61,82.69,90.38,53.85,-62.3,-61.12,-64,60790,06047,Merced,CA,September,286.3,795,349,1 in 349
6,49,49,2020,9,11,18.18,45.45,9.09,0,66.67,0,22.22,44.44,11.11,1.72,-12.3,1.33,1433,06049,Modoc,CA,September,,,,
6,51,51,2020,9,12,50,75,33.33,25,75,25,50,80,30,-39.86,-33.16,-43.14,1544,06051,Mono,CA,September,,,,
6,53,53,2020,9,133,78.15,92.44,37.82,75,91.18,20.59,77.97,93.22,49.15,-63.2,-58.6,-66.54,78093,06053,Monterey,CA,September,422.06,1832,237,1 in 237
6,55,55,2020,9,42,68.42,84.21,36.84,60,76,24,73.68,84.21,52.63,-53.06,-42.16,-55.16,20057,06055,Napa,CA,September,192.39,265,520,1 in 520
6,57,57,2020,9,41,62.16,78.38,32.43,52.63,78.95,21.05,68,80,36,-50.65,-43.1,-59.33,11607,06057,Nevada,CA,September,93.23,93,1073,1 in 1073
6,59,59,2020,9,568,79.36,92.87,33.77,75.56,91.11,21.67,87.7,96.79,56.68,-61.42,-56.34,-72.17,480417,06059,Orange,CA,September,165.26,5248,605,1 in 605
6,61,61,2020,9,102,81.72,91.4,34.41,77.27,89.39,25.76,81.63,87.76,51.02,-61.29,-56.07,-62.85,59186,06061,Placer,CA,September,134.56,536,743,1 in 743
6,63,63,2020,9,12,33.33,66.67,0,0,60,0,60,60,0,-37.24,-27.49,-41.76,1979,06063,Plumas,CA,September,,,,
6,65,65,2020,9,448,86.67,94.62,45.38,81.33,91.7,24.07,91.67,97.62,73.81,-66.9,-57.97,-77.54,398498,06065,Riverside,CA,September,268.28,6628,373,1 in 373
6,67,67,2020,9,328,83.54,94.3,41.77,80.86,93.3,30.62,87.23,95.04,56.74,-65.5,-61.35,-70.76,218142,06067,Sacramento,CA,September,276.09,4285,362,1 in 362
6,69,69,2020,9,19,70.59,88.24,17.65,66.67,83.33,8.33,58.33,83.33,25,-55.72,-49.79,-53.1,6854,06069,San Benito,CA,September,288.18,181,347,1 in 347
6,71,71,2020,9,503,84.62,95.48,39.82,84.29,96.07,29.29,88.27,94.97,56.42,-66.22,-64.25,-70.37,391367,06071,San Bernardino,CA,September,290.59,6335,344,1 in 344
6,73,73,2020,9,684,78.17,91.81,36.6,75.79,92.37,22.63,85.5,92.75,60.31,-61.73,-57.79,-70.49,478633,06073,San Diego,CA,September,256.15,8551,390,1 in 390
6,75,75,2020,9,103,86,96,46,80.28,94.37,29.58,97.14,100,85.71,-69.84,-64.05,-82.64,48420,06075,San Francisco,CA,September,183.09,1614,546,1 in 546
6,77,77,2020,9,202,77.84,86.49,39.46,76.12,85.82,30.6,78.26,87.68,44.93,-57.54,-54.68,-59.79,133088,06077,San Joaquin,CA,September,230.53,1757,434,1 in 434
6,79,79,2020,9,78,78.38,94.59,36.49,74.42,95.35,16.28,77.5,92.5,55,-65.03,-60.27,-68.46,37032,06079,San Luis Obispo,CA,September,222.53,630,449,1 in 449
6,81,81,2020,9,159,77.62,90.91,35.66,70.65,88.04,18.48,84.72,94.44,56.94,-58.97,-49.89,-70.52,90858,06081,San Mateo,CA,September,211.72,1623,472,1 in 472
6,83,83,2020,9,111,69.32,85.23,34.09,66.07,85.71,17.86,78.95,86.84,57.89,-49.4,-47.97,-59.53,68138,06083,Santa Barbara,CA,September,205.6,918,486,1 in 486
6,85,85,2020,9,377,84.72,96.39,40.56,80.63,95.5,23.87,90.6,96.64,63.76,-66.56,-61.36,-73.67,265774,06085,Santa Clara,CA,September,189.8,3659,527,1 in 527
6,87,87,2020,9,68,87.23,93.62,48.94,88,92,36,87.5,95.83,58.33,-67.01,-64.38,-69.75,34880,06087,Santa Cruz,CA,September,211.19,577,474,1 in 474
6,89,89,2020,9,89,41.18,69.41,17.65,31.25,70.83,12.5,53.45,72.41,25.86,-29.19,-27.33,-36.62,26990,06089,Shasta,CA,September,385.38,694,259,1 in 259
6,91,91,2020,9,7,28.57,42.86,14.29,50,50,50,20,40,0,-15.3,-37.3,-6.5,397,06091,Sierra,CA,September,,,,
6,93,93,2020,9,47,44.19,69.77,16.28,37.04,62.96,3.7,50,66.67,19.44,-29.2,-23.81,-26.54,6179,06093,Siskiyou,CA,September,36.75,16,2721,1 in 2721
6,95,95,2020,9,98,75,92.71,35.42,70.18,92.98,22.81,78.85,96.15,44.23,-61.32,-57.91,-65.99,57472,06095,Solano,CA,September,194.8,872,513,1 in 513
6,97,97,2020,9,150,78.57,91.43,37.86,71.74,89.13,22.83,85.94,93.75,54.69,-64.66,-58.14,-72.41,67748,06097,Sonoma,CA,September,367.36,1816,272,1 in 272
6,99,99,2020,9,174,77.91,93.25,31.29,73.79,95.15,15.53,86.42,92.59,49.38,-61.45,-58.01,-66.94,106504,06099,Stanislaus,CA,September,236.63,1303,423,1 in 423
6,101,101,2020,9,35,75.76,84.85,42.42,76,84,36,76.92,84.62,46.15,-54.01,-53.67,-55.81,17773,06101,Sutter,CA,September,278.43,270,359,1 in 359
6,103,103,2020,9,41,45.95,56.76,8.11,43.48,56.52,4.35,50,62.5,8.33,-34.15,-30.55,-37.86,11663,06103,Tehama,CA,September,316.51,206,316,1 in 316
6,105,105,2020,9,14,8.33,33.33,0,16.67,33.33,0,8.33,33.33,0,16.76,17.81,16.76,1174,06105,Trinity,CA,September,,,,
6,107,107,2020,9,175,75.61,91.46,29.27,75.24,92.38,20.95,78.43,92.16,36.27,-60.49,-59.46,-62.3,102036,06107,Tulare,CA,September,382.89,1785,261,1 in 261
6,109,109,2020,9,25,76.19,90.48,47.62,66.67,100,33.33,75,90,45,-54.86,-58.3,-53.15,5049,06109,Tuolumne,CA,September,40.38,22,2476,1 in 2476
6,111,111,2020,9,208,74.36,90.77,36.41,68.29,91.06,21.14,85.71,89.29,59.52,-59.68,-54.44,-66.2,144669,06111,Ventura,CA,September,240.9,2038,415,1 in 415
6,113,113,2020,9,59,82.46,98.25,49.12,82.86,97.14,42.86,85.29,97.06,61.76,-69.65,-67.15,-72.79,30455,06113,Yolo,CA,September,150.11,331,666,1 in 666
6,115,115,2020,9,36,51.72,79.31,37.93,38.89,72.22,16.67,71.43,85.71,64.29,-44.9,-28.36,-59.17,13436,06115,Yuba,CA,September,246.61,194,406,1 in 406
41,1,1,2020,9,13,25,75,0,28.57,57.14,0,20,80,0,-20.75,-3.21,-17.94,3567,41001,Baker,OR,September,,,,
41,3,3,2020,9,26,64,92,32,47.06,88.24,17.65,81.82,100,54.55,-59.88,-51.9,-69.88,10019,41003,Benton,OR,September,146.15,136,684,1 in 684
41,5,5,2020,9,110,78.12,92.71,32.29,72.58,91.94,17.74,86.67,93.33,51.11,-61.68,-56.34,-70.39,59297,41005,Clackamas,OR,September,133.91,560,747,1 in 747
41,7,7,2020,9,14,71.43,85.71,14.29,57.14,85.71,14.29,80,90,20,-55.25,-48.71,-60.68,5143,41007,Clatsop,OR,September,,,,
41,9,9,2020,9,20,85.71,85.71,42.86,75,75,12.5,100,100,85.71,-66.28,-54.6,-82.56,7374,41009,Columbia,OR,September,156.63,82,638,1 in 638
41,11,11,2020,9,25,45.83,70.83,12.5,25,56.25,12.5,60,86.67,13.33,-40.84,-29.47,-52.85,9717,41011,Coos,OR,September,80.64,52,1240,1 in 1240
41,13,13,2020,9,7,42.86,42.86,14.29,0,0,0,50,50,16.67,-8.19,30.77,-7.32,3391,41013,Crook,OR,September,,,,
41,15,15,2020,9,7,57.14,100,28.57,33.33,100,33.33,66.67,100,33.33,-57.59,-51.42,-62.54,2220,41015,Curry,OR,September,,,,
41,17,17,2020,9,42,73.17,97.56,26.83,65.22,100,8.7,78.26,95.65,39.13,-58.43,-55.39,-60.11,22816,41017,Deschutes,OR,September,117.35,232,852,1 in 852
41,19,19,2020,9,48,48.78,70.73,17.07,23.81,61.9,4.76,60,80,20,-39.17,-26.79,-45.81,14397,41019,Douglas,OR,September,70.28,78,1423,1 in 1423
41,21,21,2020,9,2,100,100,0,100,100,0,100,100,0,-70.71,-70.71,-70.71,251,41021,Gilliam,OR,September,,,,
41,23,23,2020,9,7,33.33,33.33,0,33.33,33.33,0,50,50,0,9.55,9.55,-18.73,933,41023,Grant,OR,September,,,,
41,25,25,2020,9,14,7.69,7.69,0,12.5,12.5,0,8.33,8.33,0,8.47,18.29,10.61,1072,41025,Harney,OR,September,,,,
41,27,27,2020,9,8,57.14,100,28.57,40,100,20,100,100,50,-60.63,-54.65,-75.6,4140,41027,Hood River,OR,September,59.88,14,1670,1 in 1670
41,29,29,2020,9,60,61.02,79.66,23.73,43.59,71.79,12.82,83.87,87.1,45.16,-50.25,-41.25,-59.15,29518,41029,Jackson,OR,September,173.8,384,575,1 in 575
41,31,31,2020,9,10,50,80,10,66.67,66.67,0,42.86,85.71,14.29,-45.57,-42.25,-47.85,3595,41031,Jefferson,OR,September,360.94,89,277,1 in 277
41,33,33,2020,9,23,50,77.27,27.27,23.08,61.54,7.69,72.73,90.91,45.45,-43.89,-24.63,-63.63,10651,41033,Josephine,OR,September,57.15,50,1750,1 in 1750
41,35,35,2020,9,28,47.62,66.67,14.29,38.46,53.85,15.38,60,80,20,-22.92,-11.64,-40.14,9303,41035,Klamath,OR,September,186.11,127,537,1 in 537
41,37,37,2020,9,6,50,66.67,16.67,50,50,25,50,75,0,-40.56,-34.63,-37.36,1188,41037,Lake,OR,September,,,,
41,39,39,2020,9,104,69.23,91.35,21.15,61.67,90,10,75,92.86,33.93,-54.27,-49.18,-58.23,43229,41039,Lane,OR,September,201.01,768,497,1 in 497
41,41,41,2020,9,19,83.33,88.89,33.33,88.89,100,22.22,83.33,83.33,50,-63.9,-68.55,-64.25,7420,41041,Lincoln,OR,September,26.02,13,3843,1 in 3843
41,43,43,2020,9,46,57.14,90.48,7.14,46.15,84.62,3.85,66.67,95.24,14.29,-50.1,-44.46,-55.32,18147,41043,Linn,OR,September,156.46,203,639,1 in 639
41,45,45,2020,9,21,55.56,83.33,27.78,30,70,0,63.64,100,45.45,-51.37,-35.25,-62.28,5079,41045,Malheur,OR,September,1406.56,430,71,1 in 71
41,47,47,2020,9,109,63,88,28,49.18,85.25,9.84,75.47,88.68,43.4,-51.22,-40.64,-60.89,54635,41047,Marion,OR,September,277.44,965,360,1 in 360
41,49,49,2020,9,8,62.5,75,0,50,66.67,0,100,100,0,-51.91,-44.91,-69.28,2030,41049,Morrow,OR,September,,,,
41,51,51,2020,9,151,65.03,89.51,22.38,52.88,85.58,13.46,86.15,95.38,38.46,-54.47,-47.42,-67.57,86773,41051,Multnomah,OR,September,177.65,1444,563,1 in 563
41,53,53,2020,9,23,56.52,91.3,26.09,33.33,86.67,13.33,75,91.67,41.67,-49.73,-37.13,-58.46,12618,41053,Polk,OR,September,121.97,105,820,1 in 820
41,55,55,2020,9,2,50,50,50,0,0,0,50,50,50,-58.39,-20,-58.39,262,41055,Sherman,OR,September,,,,
41,57,57,2020,9,12,58.33,66.67,16.67,60,60,0,57.14,71.43,28.57,-38.57,-38.62,-38.54,3220,41057,Tillamook,OR,September,,,,
41,59,59,2020,9,34,58.62,82.76,20.69,50,77.78,5.56,64.71,88.24,35.29,-48.24,-42.62,-53.31,13311,41059,Umatilla,OR,September,442.59,345,226,1 in 226
41,61,61,2020,9,14,57.14,78.57,0,44.44,66.67,0,62.5,87.5,0,-45.31,-34.12,-48.4,4038,41061,Union,OR,September,67.08,18,1491,1 in 1491
41,63,63,2020,9,6,16.67,16.67,0,25,25,0,25,25,0,56.12,34.18,61.57,900,41063,Wallowa,OR,September,,,,
41,65,65,2020,9,11,72.73,81.82,18.18,66.67,83.33,0,57.14,71.43,28.57,-53.76,-47.63,-51.98,3532,41065,Wasco,OR,September,337.31,90,296,1 in 296
41,67,67,2020,9,125,72.63,87.37,28.42,67.19,85.94,15.62,76.32,92.11,47.37,-53.23,-47.95,-62.16,86767,41067,Washington,OR,September,149.77,901,668,1 in 668
41,69,69,2020,9,3,33.33,33.33,0,33.33,33.33,0,33.33,33.33,0,-18.33,-18.33,-18.33,532,41069,Wheeler,OR,September,,,,
41,71,71,2020,9,34,67.65,85.29,23.53,52.63,78.95,10.53,72.22,88.89,33.33,-53.88,-44.66,-54.57,16826,41071,Yamhill,OR,September,139.12,149,719,1 in 719
53,1,1,2020,9,14,57.14,78.57,21.43,42.86,71.43,14.29,62.5,75,25,-35.48,-31.09,-24.18,5010,53001,Adams,WA,September,,,,
53,3,3,2020,9,11,37.5,50,0,25,50,0,40,40,0,-31.79,-24.78,-30.32,3487,53003,Asotin,WA,September,314.41,71,318,1 in 318
53,5,5,2020,9,54,63.46,82.69,26.92,51.61,77.42,12.9,82.61,95.65,47.83,-47.3,-36.64,-65.75,34707,53005,Benton,WA,September,232.4,475,430,1 in 430
53,7,7,2020,9,35,67.74,80.65,19.35,57.14,78.57,7.14,77.78,83.33,27.78,-54.49,-46.35,-61.08,13911,53007,Chelan,WA,September,379.53,293,263,1 in 263
53,9,9,2020,9,25,52.17,65.22,8.7,42.86,64.29,0,68.75,68.75,12.5,-27.62,-25.68,-31.23,9855,53009,Clallam,WA,September,41.38,32,2417,1 in 2417
53,11,11,2020,9,116,63.75,85,22.5,47.92,77.08,10.42,84.62,97.44,38.46,-49.69,-38.91,-64.35,75512,53011,Clark,WA,September,190.27,929,526,1 in 526
53,13,13,2020,9,4,0,75,0,0,50,0,0,66.67,0,-20.9,-7.86,-11.52,447,53013,Columbia,WA,September,,,,
53,15,15,2020,9,40,48.72,69.23,12.82,21.74,56.52,8.7,80,85,15,-39.17,-29.29,-50.97,17180,53015,Cowlitz,WA,September,125.69,139,796,1 in 796
53,17,17,2020,9,20,50,80,10,50,83.33,8.33,58.33,75,16.67,-36.75,-31.28,-42.12,8754,53017,Douglas,WA,September,264.8,115,378,1 in 378
53,19,19,2020,9,5,0,100,0,0,100,0,0,100,0,-45.45,-45.45,-36.36,460,53019,Ferry,WA,September,,,,
53,21,21,2020,9,29,60.71,89.29,14.29,57.14,85.71,4.76,62.5,87.5,37.5,-49.36,-45.03,-52.65,17477,53021,Franklin,WA,September,388.57,370,257,1 in 257
53,23,23,2020,9,2,0,100,0,0,100,0,0,100,0,-45.29,-43.14,-47.44,331,53023,Garfield,WA,September,,,,
53,25,25,2020,9,47,41.86,74.42,25.58,17.39,60.87,13.04,70,90,40,-34.25,-12.5,-59.26,19357,53025,Grant,WA,September,662.01,647,151,1 in 151
53,27,27,2020,9,37,46.88,68.75,25,26.32,57.89,15.79,64.71,70.59,35.29,-41.51,-33.07,-46.29,10485,53027,Grays Harbor,WA,September,361.04,271,277,1 in 277
53,29,29,2020,9,23,47.62,71.43,19.05,25,58.33,8.33,72.73,90.91,36.36,-31.29,-14.52,-54.19,10420,53029,Island,WA,September,61.08,52,1637,1 in 1637
53,31,31,2020,9,12,72.73,72.73,18.18,83.33,83.33,33.33,66.67,66.67,11.11,-27.37,-52.65,-18.88,2464,53031,Jefferson,WA,September,,,,
53,33,33,2020,9,437,68.6,91.46,27.82,58.16,88.28,14.23,84.14,95.17,48.97,-56.74,-49.25,-67.79,270306,53033,King,WA,September,133.44,3006,749,1 in 749
53,35,35,2020,9,69,70.91,89.09,32.73,58.06,83.87,12.9,91.67,95.83,66.67,-57.35,-48.04,-72.51,36065,53035,Kitsap,WA,September,93.2,253,1073,1 in 1073
